image,kontext_images,prompt
viz_samples/3010847_3610323_客餐厅_with_ceiling.png,viz_samples/3010847_3610323_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3010847_3610771_主卧_with_ceiling.png,viz_samples/3010847_3610771_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3010847_4182_卫生间_with_ceiling.png,viz_samples/3010847_4182_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3010847_56430_次卧_with_ceiling.png,viz_samples/3010847_56430_次卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3016111_3650210_卫生间_with_ceiling.png,viz_samples/3016111_3650210_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3016111_3803273_客餐厅_with_ceiling.png,viz_samples/3016111_3803273_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3016111_3925130_厨房_with_ceiling.png,viz_samples/3016111_3925130_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3016111_4836249_主卧_with_ceiling.png,viz_samples/3016111_4836249_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3016111_4933192_书房_with_ceiling.png,viz_samples/3016111_4933192_书房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: study. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3016111_5022458_洗衣房_with_ceiling.png,viz_samples/3016111_5022458_洗衣房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3016111_5241564_卫生间_with_ceiling.png,viz_samples/3016111_5241564_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3016111_5348149_次卧_with_ceiling.png,viz_samples/3016111_5348149_次卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3021221_10128_阳台_with_ceiling.png,viz_samples/3021221_10128_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3021221_304430_客餐厅_with_ceiling.png,viz_samples/3021221_304430_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3021221_305353_阳台_with_ceiling.png,viz_samples/3021221_305353_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3021221_38124_卫生间_with_ceiling.png,viz_samples/3021221_38124_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3021221_5482857_卧室_with_ceiling.png,viz_samples/3021221_5482857_卧室_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3021221_76192_阳台_with_ceiling.png,viz_samples/3021221_76192_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3021221_8086_阳台_with_ceiling.png,viz_samples/3021221_8086_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3022191_10994_客卫_with_ceiling.png,viz_samples/3022191_10994_客卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3022191_12015_卧室_with_ceiling.png,viz_samples/3022191_12015_卧室_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3022191_12568_主卧_with_ceiling.png,viz_samples/3022191_12568_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3022191_13169_书房_with_ceiling.png,viz_samples/3022191_13169_书房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: study. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3022191_3485400_厨房_with_ceiling.png,viz_samples/3022191_3485400_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3022191_4923772_主卫_with_ceiling.png,viz_samples/3022191_4923772_主卫_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3022191_4979515_客餐厅_with_ceiling.png,viz_samples/3022191_4979515_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3022191_8009_衣帽间_with_ceiling.png,viz_samples/3022191_8009_衣帽间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: storage_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3022191_8570_卧室_with_ceiling.png,viz_samples/3022191_8570_卧室_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3022191_8991_阳台_with_ceiling.png,viz_samples/3022191_8991_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3022236_3471871_卫生间_with_ceiling.png,viz_samples/3022236_3471871_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3022236_3526131_阳台_with_ceiling.png,viz_samples/3022236_3526131_阳台_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3022236_3612834_客餐厅_with_ceiling.png,viz_samples/3022236_3612834_客餐厅_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3022236_6558744_主卧_with_ceiling.png,viz_samples/3022236_6558744_主卧_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3033500_134620_卫生间_with_ceiling.png,viz_samples/3033500_134620_卫生间_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
viz_samples/3033500_134832_厨房_with_ceiling.png,viz_samples/3033500_134832_厨房_no_ceil.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen. condition: input is floorplan without ceiling; output adds ceiling semantics only. ceiling depth is encoded by fixed semantic colors."
