image,kontext_images,prompt
viz_samples/2590876_1424406_客餐厅_with_furn.png,viz_samples/2590876_1424406_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: Open design to maintain the integration of guesthouses and enhance spatial sensibility and interaction"
viz_samples/2590876_1427643_书房_with_furn.png,viz_samples/2590876_1427643_书房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: study. feature: The left-hand study room needs both office and temporary guest room functions, and it is recommended that rice or invisible beds be set up for occasional requirements"
viz_samples/2590902_6202_阳台_with_furn.png,viz_samples/2590902_6202_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: A description of the needs associated with the balcony: ""The big balcony/barrel connecting southwards, excellent viewing."""
viz_samples/2590902_6514_阳台_with_furn.png,viz_samples/2590902_6514_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: A description of the needs associated with the balcony: ""The big balcony/barrel connecting southwards, excellent viewing."""
viz_samples/2590902_8302_阳台_with_furn.png,viz_samples/2590902_8302_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: A description of the needs associated with the balcony: ""The big balcony/barrel connecting southwards, excellent viewing."""
viz_samples/2590902_9068_阳台_with_furn.png,viz_samples/2590902_9068_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: A description of the needs associated with the balcony: ""The big balcony/barrel connecting southwards, excellent viewing."""
viz_samples/2590902_9242_厨房_with_furn.png,viz_samples/2590902_9242_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen."
viz_samples/2590902_6028_阳台_with_furn.png,viz_samples/2590902_6028_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: A description of the needs associated with the balcony: ""The big balcony/barrel connecting southwards, excellent viewing."""
viz_samples/2590902_26823_阳台_with_furn.png,viz_samples/2590902_26823_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: A description of the needs associated with the balcony: ""The big balcony/barrel connecting southwards, excellent viewing."""
viz_samples/2590902_37632_客餐厅_with_furn.png,viz_samples/2590902_37632_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: Implementation of integrated design for guest dining; maintenance of the existing open layout in the guest dining area"
viz_samples/2590902_43613_主卧_with_furn.png,viz_samples/2590902_43613_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The requirements associated with the main bedroom are described as follows: ""There is a spacious main bedroom at the lower left corner, with a separate bath or cap space; there is a desire to increase sufficient collection space throughout the house, in particular the customized closets for the kiosks and bedrooms; there is hope in the lower left corner that a suite will be designed to add a separate hood area."""
viz_samples/2591073_1470410_卫生间_with_furn.png,viz_samples/2591073_1470410_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: A description of the needs associated with the toilet: ""A two-basket, stand-alone shower and toilet areas have been designed to achieve efficient dry and wet separation."""
viz_samples/2591073_1476098_主卧_with_furn.png,viz_samples/2591073_1476098_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the main bedroom are described as follows: ""The main bedroom needs a closet on the entire wall to secure receipt."""
viz_samples/2591073_1476169_儿童房_with_furn.png,viz_samples/2591073_1476169_儿童房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom."
viz_samples/2591073_1478915_厨房_with_furn.png,viz_samples/2591073_1478915_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen."
viz_samples/2591073_1480877_次卧_with_furn.png,viz_samples/2591073_1480877_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: - Three bedrooms are centrally distributed: the lower left corner is a back-to-back; - the small room in the middle (book/guest room) is intended to be designed as a rice or multifunctional room, taking into account the need for storage and temporary accommodation."
viz_samples/2591073_1480930_阳台_with_furn.png,viz_samples/2591073_1480930_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: A description of the needs associated with the balcony: ""The living room and the main balcony at the lower right corner want to be connected, or use the landing window to extend the recreation area."""
viz_samples/2591073_1480983_客餐厅_with_furn.png,viz_samples/2591073_1480983_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: The right side of the household (East) is an open dining area"
viz_samples/2591109_798620_主卧_with_furn.png,viz_samples/2591109_798620_主卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs associated with the main bedroom are described as follows: ""The main bedroom is large and it is hoped that a separate walk-in closet or a large dresser will be planned; """
viz_samples/2591109_799806_卫生间_with_furn.png,viz_samples/2591109_799806_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: The toilet requires a complete dry-wet separation design."
viz_samples/2591109_1521536_次卧_with_furn.png,viz_samples/2591109_1521536_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom."
viz_samples/2591109_802054_入户花园_with_furn.png,viz_samples/2591109_802054_入户花园_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony."
viz_samples/2591109_1553023_客餐厅_with_furn.png,viz_samples/2591109_1553023_客餐厅_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: living_dining_room. feature: It is hoped that the one-size-fits-all pattern will be maintained to facilitate family meetings and interaction."
viz_samples/2591109_1553130_次卧_with_furn.png,viz_samples/2591109_1553130_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom."
viz_samples/2591109_1553183_阳台_with_furn.png,viz_samples/2591109_1553183_阳台_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: balcony. feature: A description of the needs associated with the balcony: ""It is hoped that the balcony area will be closed into the room, make recreational reading angles or expand the bedroom area."""
viz_samples/2591109_1554318_厨房_with_furn.png,viz_samples/2591109_1554318_厨房_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: kitchen."
viz_samples/2591131_2247_次卧_with_furn.png,viz_samples/2591131_2247_次卧_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bedroom. feature: The needs related to under-breathing are described as follows: ""The rest area above is composed of three main rooms: the top right corner is the main bedroom, equipped with a separate cloakroom and a luxury main guard; the upper-central corner is under-breeding, with an independent bathroom; the upper left corner has a sub-brow or multi-purpose room, adjacent to the public bathroom. "" As the under-breathing was explicitly mentioned, we extracted a description of the needs related to under-breathing. Reference is made here to the need for under-breathing with an independent bathroom."
viz_samples/2591131_3259_卫生间_with_furn.png,viz_samples/2591131_3259_卫生间_no_furn.png,"2D semantic segmentation map, top-down floorplan, simple solid color blocks. room: bathroom. feature: ""There is a need to increase the collection system throughout the house, especially at the gates and in the corridors, in order to avoid the accumulation of miscellaneous goods."" ""Physical health hopes to achieve a dry and wet separation."""
